-588	130
-590.6931118	129.8274723
-595.3088372	129.6625017
-599.9245626	129.6363723
-604.540288	129.26314
-609.1560134	128.8580307
-613.7717388	128.2015755
-618.3874642	126.1774597
-623.0031896	124.6917673
-627.618915	123.1455666
-632.2346405	121.2426878
-636.8503659	119.0286133
-641.4660913	116.6541534
-646.0818167	113.7410855
-650.6975421	110.6173621
-655.3132675	107.1202038
-659.9289929	103.1801902
-664.5447183	98.73268819
-668.7882078	94.08775455
-672.5850142	89.34710106
-676.0095847	84.47921163
-678.987472	79.70148861
-681.6675707	74.93346497
-683.9754334	70.16917435
-685.9855073	65.42202253
-687.8409602	60.22945434
-689.4100778	54.8445083
-690.8245743	49.2684181
-692.0436469	42.54461774
-692.6857539	36.25869662
-693.1655247	28.70497024
-693.5431801	19.50811062
-694.6213807	14.67294862
-695.3251144	10.6684253
-698.206918	6.585951411
-701.5184382	4.572604469
